REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
2017003800,Edward Jones,Male,Mechanical,9.19,EdwardJones@yahoo.co.in,9986905682
2017003801,Randall Clark,Male,Mechanical,9.96,RandallClark@rediffmail.com,9986466853
2017003802,Cynthia Rippy,Male,Civil,6.96,CynthiaRippy@rediffmail.com,9986296794
2017003803,Magdalene Cardenas,Male,CSE,6.68,MagdaleneCardenas@hotmail.com,9986662372
2017003804,Michael Thomure,Male,Civil,8.31,MichaelThomure@rediffmail.com,9986132569
2017003805,Donald Robinson,Male,CSE,5.18,DonaldRobinson@yahoo.co.in,9986548495
2017003806,Dana Greeley,Male,Mechanical,6.38,DanaGreeley@yahoo.co.in,9986561711
2017003807,James Patterson,Male,EEE,7.54,JamesPatterson@hotmail.com,9986733063
2017003808,Gabriela Burghard,Male,EEE,8.38,GabrielaBurghard@hotmail.com,9986201786
2017003809,Bryan Jackson,Male,Mechanical,8.51,BryanJackson@yahoo.co.in,9986486808
2017003810,Heather Batts,Female,Mechanical,7.54,HeatherBatts@yahoo.co.in,9986427667
2017003811,Kenneth Weatherall,Female,EEE,7.29,KennethWeatherall@gmail.com,9986719759
2017003812,Penny Ross,Female,ECE,7.38,PennyRoss@gmail.com,9986475014
2017003813,Jeannie Hunt,Male,EEE,6.26,JeannieHunt@gmail.com,9986994566
2017003814,Michael Whitesides,Male,EIE,7.6,MichaelWhitesides@rediffmail.com,9986873925
2017003815,Aaron Thibeau,Male,EEE,7.31,AaronThibeau@hotmail.com,9986061239
2017003816,Raul Whitten,Female,Civil,8.33,RaulWhitten@rediffmail.com,9986780279
2017003817,Kevin Franz,Female,CSE,5.93,KevinFranz@hotmail.com,9986233286
2017003818,Kelvin Harding,Male,Civil,9.25,KelvinHarding@gmail.com,9986990204
2017003819,Christopher Lowe,Male,ECE,8.0,ChristopherLowe@gmail.com,9986621163
2017003820,William Molina,Male,ECE,8.37,WilliamMolina@hotmail.com,9986546225
2017003821,Janae Bunting,Male,ECE,8.71,JanaeBunting@hotmail.com,9986543555
2017003822,Justin Addesso,Male,ECE,9.51,JustinAddesso@rediffmail.com,9986774936
2017003823,Richard Whitling,Female,EEE,7.6,RichardWhitling@hotmail.com,9986198113
2017003824,Ashley Spangler,Female,EIE,9.02,AshleySpangler@yahoo.co.in,9986019302
2017003825,Albert Waller,Male,Mechanical,7.4,AlbertWaller@rediffmail.com,9986088069
2017003826,James Ferguson,Male,EEE,5.68,JamesFerguson@rediffmail.com,9986672014
2017003827,Mark Warren,Female,ECE,9.23,MarkWarren@gmail.com,9986227089
2017003828,Matthew Hotchkiss,Female,Civil,9.06,MatthewHotchkiss@hotmail.com,9986595052
2017003829,Nancy Davis,Male,EEE,7.48,NancyDavis@rediffmail.com,9986553120
2017003830,Pablo Mcpherson,Male,Civil,8.55,PabloMcpherson@yahoo.co.in,9986618886
2017003831,Mae Hutchinson,Female,EIE,5.36,MaeHutchinson@rediffmail.com,9986812335
2017003832,Kenton Arms,Female,ECE,5.17,KentonArms@yahoo.co.in,9986726682
2017003833,Leila Akers,Male,EIE,7.89,LeilaAkers@yahoo.co.in,9986732748
2017003834,Gabriel Butler,Male,ECE,8.56,GabrielButler@yahoo.co.in,9986839580
2017003835,Ada Douthitt,Male,CSE,9.55,AdaDouthitt@gmail.com,9986233604
2017003836,Lawrence Dixon,Female,ECE,6.13,LawrenceDixon@gmail.com,9986547451
2017003837,Silvia Duryea,Male,Mechanical,8.07,SilviaDuryea@yahoo.co.in,9986681381
2017003838,Kendrick Terp,Male,EIE,9.6,KendrickTerp@rediffmail.com,9986960098
2017003839,Donna Rago,Male,ECE,6.56,DonnaRago@rediffmail.com,9986527727
2017003840,David Gay,Male,EIE,5.37,DavidGay@rediffmail.com,9986655886
2017003841,Joie Sisk,Female,EEE,7.04,JoieSisk@rediffmail.com,9986379528
2017003842,George Wool,Male,EIE,9.94,GeorgeWool@hotmail.com,9986169313
2017003843,Joseph Carter,Male,Mechanical,8.52,JosephCarter@rediffmail.com,9986663116
2017003844,Gregory Roy,Male,ECE,7.18,GregoryRoy@rediffmail.com,9986414691
2017003845,Fannie Chirinos,Male,Civil,8.94,FannieChirinos@rediffmail.com,9986101203
2017003846,Gary Rogers,Male,ECE,9.31,GaryRogers@hotmail.com,9986623484
2017003847,Robert Lenox,Male,ECE,7.72,RobertLenox@rediffmail.com,9986916400
2017003848,Robert Hopkins,Female,EIE,8.27,RobertHopkins@gmail.com,9986013340
2017003849,Jeffrey Krick,Male,ECE,7.44,JeffreyKrick@yahoo.co.in,9986321556
2017003850,Louis Smith,Male,ECE,5.95,LouisSmith@gmail.com,9986758816
2017003851,Elmer Jones,Male,ECE,9.86,ElmerJones@hotmail.com,9986755284
2017003852,Michael Salisbury,Male,Civil,7.9,MichaelSalisbury@hotmail.com,9986378812
2017003853,Tracey Canales,Female,Civil,5.2,TraceyCanales@hotmail.com,9986045166
2017003854,Andrew Rainey,Male,Civil,5.34,AndrewRainey@yahoo.co.in,9986522271
2017003855,James Kho,Female,ECE,7.89,JamesKho@hotmail.com,9986164675
2017003856,Winifred Fanning,Female,ECE,5.25,WinifredFanning@hotmail.com,9986605371
2017003857,Winifred Morris,Male,Civil,7.49,WinifredMorris@hotmail.com,9986323893
2017003858,Arthur Baker,Male,EEE,8.03,ArthurBaker@hotmail.com,9986019832
2017003859,Samantha Chao,Female,Civil,9.97,SamanthaChao@hotmail.com,9986806797
2017003860,Douglas Kidd,Male,Mechanical,5.19,DouglasKidd@hotmail.com,9986453042
2017003861,Vivian Viveros,Male,Mechanical,7.57,VivianViveros@gmail.com,9986727074
2017003862,Georgia Bailey,Male,EIE,7.41,GeorgiaBailey@rediffmail.com,9986449333
2017003863,Gary Herren,Female,CSE,5.15,GaryHerren@hotmail.com,9986165926
2017003864,Jerry Rowe,Female,CSE,7.59,JerryRowe@rediffmail.com,9986764646
2017003865,Paul Sharp,Female,Civil,5.39,PaulSharp@yahoo.co.in,9986427378
2017003866,Brandon Sultan,Male,EIE,6.76,BrandonSultan@yahoo.co.in,9986145542
2017003867,Derrick Christen,Female,ECE,9.11,DerrickChristen@hotmail.com,9986462138
2017003868,Joseph Hernandez,Female,Civil,5.53,JosephHernandez@hotmail.com,9986254532
2017003869,Amanda Wendte,Male,EEE,9.8,AmandaWendte@yahoo.co.in,9986097919
2017003870,Brian Stephens,Female,ECE,9.26,BrianStephens@yahoo.co.in,9986180717
2017003871,Anthony Anderson,Female,ECE,7.99,AnthonyAnderson@yahoo.co.in,9986170054
2017003872,Marion Franklin,Female,Mechanical,6.12,MarionFranklin@gmail.com,9986909239
2017003873,Corey Hopkins,Female,EEE,8.87,CoreyHopkins@yahoo.co.in,9986346929
2017003874,Cheryl Sorbo,Female,CSE,8.35,CherylSorbo@rediffmail.com,9986129644
2017003875,Emerson Laboy,Male,EIE,9.76,EmersonLaboy@hotmail.com,9986974356
2017003876,Harold Cunningham,Female,EIE,8.01,HaroldCunningham@rediffmail.com,9986055933
2017003877,Katherine Stamper,Female,Civil,5.53,KatherineStamper@yahoo.co.in,9986510951
2017003878,Michelle Munari,Female,Mechanical,6.04,MichelleMunari@hotmail.com,9986501235
2017003879,Della Johnson,Male,EEE,6.58,DellaJohnson@hotmail.com,9986296727
2017003880,Kenneth Anderson,Female,CSE,5.84,KennethAnderson@gmail.com,9986595550
2017003881,Otis Nunez,Female,Mechanical,9.47,OtisNunez@gmail.com,9986270903
2017003882,Len Carter,Female,ECE,7.89,LenCarter@rediffmail.com,9986059914
2017003883,Martha Snow,Female,ECE,8.29,MarthaSnow@hotmail.com,9986205513
2017003884,Walter Mcknight,Male,EEE,5.77,WalterMcknight@hotmail.com,9986160534
2017003885,Roy Gilbert,Female,EEE,6.41,RoyGilbert@hotmail.com,9986209867
2017003886,Robert Villanueva,Female,ECE,6.95,RobertVillanueva@hotmail.com,9986652643
2017003887,James Hogan,Female,Mechanical,5.86,JamesHogan@gmail.com,9986174235
2017003888,Michael Dotolo,Female,Civil,8.55,MichaelDotolo@yahoo.co.in,9986831173
2017003889,Antonio German,Female,EIE,5.16,AntonioGerman@rediffmail.com,9986810553
2017003890,Mary Bosak,Female,EEE,7.79,MaryBosak@gmail.com,9986019068
2017003891,Susan Jennison,Female,CSE,8.34,SusanJennison@gmail.com,9986324022
2017003892,Betty Crane,Male,ECE,5.35,BettyCrane@hotmail.com,9986263462
2017003893,Kenneth Whitehead,Female,EEE,7.11,KennethWhitehead@gmail.com,9986795691
2017003894,Susan Hof,Female,ECE,7.81,SusanHof@gmail.com,9986927484
2017003895,Kayla Montes,Male,Civil,7.58,KaylaMontes@hotmail.com,9986998855
2017003896,Kimberly Robison,Male,Mechanical,6.48,KimberlyRobison@rediffmail.com,9986534102
2017003897,Edward Smith,Female,CSE,7.95,EdwardSmith@hotmail.com,9986489905
2017003898,Latanya Jackson,Female,CSE,8.26,LatanyaJackson@hotmail.com,9986459628
2017003899,Richard Miller,Female,Mechanical,6.78,RichardMiller@gmail.com,9986199095
2017003900,Steven Earl,Male,EEE,6.85,StevenEarl@yahoo.co.in,9986763052
2017003901,Dot Hernandez,Female,ECE,9.97,DotHernandez@hotmail.com,9986101146
2017003902,Numbers Worden,Male,CSE,5.12,NumbersWorden@yahoo.co.in,9986482177
2017003903,Laverne Germano,Male,Mechanical,5.1,LaverneGermano@yahoo.co.in,9986757429
2017003904,Rex Branton,Male,ECE,5.96,RexBranton@rediffmail.com,9986112790
2017003905,Jonathon Fischl,Female,Mechanical,8.23,JonathonFischl@hotmail.com,9986190344
2017003906,Susan Hess,Male,EEE,8.1,SusanHess@yahoo.co.in,9986714835
2017003907,Ann White,Female,ECE,9.32,AnnWhite@yahoo.co.in,9986424296
2017003908,Tara Atkins,Male,EIE,9.89,TaraAtkins@yahoo.co.in,9986521322
2017003909,Brenda Gautreaux,Male,ECE,8.63,BrendaGautreaux@rediffmail.com,9986510361
2017003910,Douglas Guy,Male,Mechanical,8.55,DouglasGuy@rediffmail.com,9986141714
2017003911,Lisa Canizales,Male,Mechanical,7.69,LisaCanizales@yahoo.co.in,9986512152
2017003912,Tami Lewis,Male,EEE,5.87,TamiLewis@yahoo.co.in,9986111944
2017003913,Harold Schmidt,Female,Civil,7.88,HaroldSchmidt@hotmail.com,9986713565
2017003914,Alexander Saxton,Male,EIE,6.18,AlexanderSaxton@hotmail.com,9986011482
2017003915,Stephanie Mobley,Male,EIE,7.1,StephanieMobley@yahoo.co.in,9986278437
2017003916,Ethel Soriano,Male,Civil,6.2,EthelSoriano@yahoo.co.in,9986340423
2017003917,Nicole Fowler,Male,EEE,7.34,NicoleFowler@gmail.com,9986084631
2017003918,Debra Beard,Male,CSE,8.19,DebraBeard@yahoo.co.in,9986343376
2017003919,James Uvalle,Female,ECE,7.22,JamesUvalle@rediffmail.com,9986995911
2017003920,Grace Schneider,Male,ECE,5.2,GraceSchneider@gmail.com,9986321999
2017003921,Michelle Seidel,Male,CSE,6.16,MichelleSeidel@hotmail.com,9986572772
2017003922,Carole Ulmer,Male,EIE,9.98,CaroleUlmer@yahoo.co.in,9986874062
2017003923,Joanne Jackson,Female,ECE,8.45,JoanneJackson@gmail.com,9986017027
2017003924,Marie Daniels,Male,EEE,6.7,MarieDaniels@hotmail.com,9986479338
2017003925,Eduardo Posey,Female,Mechanical,6.21,EduardoPosey@yahoo.co.in,9986177613
2017003926,Claude Merritt,Female,Mechanical,9.29,ClaudeMerritt@gmail.com,9986133573
2017003927,Theresa Wilson,Male,EEE,5.43,TheresaWilson@rediffmail.com,9986524604
2017003928,Bessie Daniel,Male,Civil,5.03,BessieDaniel@hotmail.com,9986529957
2017003929,Amy Garcia,Male,CSE,9.45,AmyGarcia@yahoo.co.in,9986113808
2017003930,Peter Gillum,Male,ECE,7.53,PeterGillum@gmail.com,9986859720
2017003931,Michael Davanzo,Male,Civil,6.06,MichaelDavanzo@yahoo.co.in,9986974612
2017003932,Mary Morrison,Male,Mechanical,9.09,MaryMorrison@hotmail.com,9986370332
2017003933,Misty Sosebee,Male,Civil,6.85,MistySosebee@yahoo.co.in,9986739667
2017003934,James Layfield,Male,CSE,6.48,JamesLayfield@yahoo.co.in,9986081661
2017003935,Rose Orr,Female,ECE,7.96,RoseOrr@gmail.com,9986658862
2017003936,Cindy Morgan,Female,ECE,9.7,CindyMorgan@gmail.com,9986950674
2017003937,Kevin Capehart,Male,CSE,9.11,KevinCapehart@yahoo.co.in,9986223107
2017003938,Darren Reitano,Male,Mechanical,6.29,DarrenReitano@gmail.com,9986170270
2017003939,Beverly Martin,Male,EIE,7.11,BeverlyMartin@hotmail.com,9986573245
2017003940,Janet Andueza,Male,Mechanical,9.66,JanetAndueza@hotmail.com,9986425025
2017003941,Brendan Henrickson,Male,ECE,7.55,BrendanHenrickson@hotmail.com,9986713796
2017003942,Katie Buresh,Male,EIE,5.64,KatieBuresh@hotmail.com,9986640494
2017003943,Hannah Harrison,Male,EIE,8.59,HannahHarrison@gmail.com,9986369772
2017003944,Olga Casagrande,Female,CSE,5.02,OlgaCasagrande@hotmail.com,9986928230
2017003945,Patricia Moore,Female,CSE,6.8,PatriciaMoore@yahoo.co.in,9986305637
2017003946,Aurea Gonzalez,Male,EIE,6.66,AureaGonzalez@rediffmail.com,9986496495
2017003947,Jennifer Vause,Male,EEE,6.9,JenniferVause@yahoo.co.in,9986116697
2017003948,Andrew Davis,Male,CSE,7.07,AndrewDavis@gmail.com,9986284833
2017003949,Gary Massaro,Male,ECE,5.04,GaryMassaro@gmail.com,9986234330
2017003950,James Tesoriero,Female,ECE,6.1,JamesTesoriero@rediffmail.com,9986482165
2017003951,Lakeshia Wright,Male,CSE,7.85,LakeshiaWright@gmail.com,9986739717
2017003952,Joan Adams,Male,Civil,9.32,JoanAdams@yahoo.co.in,9986295404
2017003953,Bryan Santamaria,Female,EEE,9.85,BryanSantamaria@rediffmail.com,9986752067
2017003954,Norman Lando,Male,ECE,9.21,NormanLando@yahoo.co.in,9986930400
2017003955,Jennifer Roberts,Female,ECE,5.21,JenniferRoberts@hotmail.com,9986552798
2017003956,Evelyn Walls,Male,EEE,6.37,EvelynWalls@gmail.com,9986444797
2017003957,John Koller,Female,EEE,9.67,JohnKoller@yahoo.co.in,9986449231
2017003958,Cameron Richardson,Female,EIE,5.16,CameronRichardson@yahoo.co.in,9986557901
2017003959,Kathryn Beasley,Female,EIE,8.5,KathrynBeasley@hotmail.com,9986041412
2017003960,Judy Keith,Male,CSE,8.27,JudyKeith@rediffmail.com,9986384165
2017003961,Deborah Midkiff,Male,ECE,8.27,DeborahMidkiff@rediffmail.com,9986149780
2017003962,William Rosenberg,Female,Civil,7.77,WilliamRosenberg@gmail.com,9986947970
2017003963,Tammy Pigford,Female,EEE,6.06,TammyPigford@hotmail.com,9986671525
2017003964,Columbus Cassin,Male,ECE,8.84,ColumbusCassin@gmail.com,9986092084
2017003965,Marianna Devoe,Male,EIE,8.51,MariannaDevoe@yahoo.co.in,9986432609
2017003966,Valerie Zhu,Female,Civil,5.12,ValerieZhu@rediffmail.com,9986776278
2017003967,Thomas Zepeda,Female,Civil,7.92,ThomasZepeda@rediffmail.com,9986220385
2017003968,Jesse Obrien,Male,EIE,10.0,JesseObrien@hotmail.com,9986134735
2017003969,Charles Fitch,Male,Mechanical,9.98,CharlesFitch@hotmail.com,9986745490
2017003970,William Bensch,Female,EIE,8.32,WilliamBensch@rediffmail.com,9986181689
2017003971,Juanita Johnson,Female,EIE,5.51,JuanitaJohnson@hotmail.com,9986310326
2017003972,Jill Burke,Female,CSE,6.9,JillBurke@yahoo.co.in,9986145612
2017003973,Brooke Schmucker,Male,EEE,6.05,BrookeSchmucker@gmail.com,9986378319
2017003974,Raymond Yeager,Female,Civil,6.01,RaymondYeager@gmail.com,9986572606
2017003975,Homer Wolfe,Female,ECE,7.47,HomerWolfe@gmail.com,9986190014
2017003976,Judy Mayhugh,Male,ECE,6.51,JudyMayhugh@gmail.com,9986087091
2017003977,Lee Whitman,Female,Civil,6.86,LeeWhitman@hotmail.com,9986491192
2017003978,Elizabeth Hamner,Female,Civil,9.1,ElizabethHamner@hotmail.com,9986182648
2017003979,Joyce Smith,Male,ECE,9.48,JoyceSmith@hotmail.com,9986475707
2017003980,Alan Day,Male,ECE,9.82,AlanDay@hotmail.com,9986442253
2017003981,Darlene Croft,Male,CSE,6.38,DarleneCroft@gmail.com,9986214732
2017003982,Gloria Arruda,Male,Civil,9.8,GloriaArruda@rediffmail.com,9986678564
2017003983,Vincent Hood,Male,Civil,7.09,VincentHood@rediffmail.com,9986572509
2017003984,Debbie Curry,Female,Mechanical,8.83,DebbieCurry@yahoo.co.in,9986321116
2017003985,Jose Martin,Female,CSE,9.97,JoseMartin@gmail.com,9986346188
2017003986,Alvin Nesmith,Female,CSE,9.07,AlvinNesmith@yahoo.co.in,9986166005
2017003987,Annette Butts,Female,ECE,7.24,AnnetteButts@hotmail.com,9986198759
2017003988,John Sexton,Male,EEE,7.94,JohnSexton@yahoo.co.in,9986537641
2017003989,Oliver Buckman,Male,Mechanical,5.6,OliverBuckman@rediffmail.com,9986187189
2017003990,Wendy Samples,Male,EIE,5.8,WendySamples@yahoo.co.in,9986342880
2017003991,David Neese,Female,CSE,7.05,DavidNeese@yahoo.co.in,9986092211
2017003992,Myrtis Snyder,Female,EEE,9.14,MyrtisSnyder@yahoo.co.in,9986934230
2017003993,Benjamin Grant,Female,Mechanical,6.36,BenjaminGrant@yahoo.co.in,9986599602
2017003994,Wesley Cowger,Male,Civil,8.01,WesleyCowger@rediffmail.com,9986317420
2017003995,Vernon Jackson,Male,EEE,6.45,VernonJackson@rediffmail.com,9986550637
2017003996,Grace Koons,Male,CSE,6.38,GraceKoons@yahoo.co.in,9986937974
2017003997,Peter Neider,Female,CSE,5.14,PeterNeider@gmail.com,9986549905
2017003998,Albert Martin,Female,EEE,8.67,AlbertMartin@yahoo.co.in,9986401701
2017003999,Kenneth Gunn,Female,Civil,5.12,KennethGunn@gmail.com,9986160431
2017004000,Robert Strode,Male,Mechanical,5.29,RobertStrode@hotmail.com,9986437504
2017004001,Bertha Rodriguez,Female,Mechanical,9.99,BerthaRodriguez@hotmail.com,9986921316
2017004002,Marita Johnson,Female,Civil,6.77,MaritaJohnson@hotmail.com,9986306326
2017004003,Kaitlyn Jordan,Male,EIE,8.66,KaitlynJordan@rediffmail.com,9986668097
2017004004,Thomas Garrison,Male,ECE,5.68,ThomasGarrison@yahoo.co.in,9986278601
2017004005,Donna Fisher,Male,Mechanical,5.16,DonnaFisher@rediffmail.com,9986897387
2017004006,Jonathan Cruz,Male,Mechanical,9.69,JonathanCruz@hotmail.com,9986598323
2017004007,Laurie Williamson,Female,Civil,6.43,LaurieWilliamson@gmail.com,9986549064
2017004008,Shane Olveda,Male,CSE,5.52,ShaneOlveda@hotmail.com,9986012884
2017004009,Diane Snyder,Male,EEE,8.59,DianeSnyder@yahoo.co.in,9986044647
2017004010,Floyd Uson,Male,CSE,8.19,FloydUson@rediffmail.com,9986535345
2017004011,Bobby Pina,Male,Civil,9.13,BobbyPina@hotmail.com,9986335370
2017004012,Marie Elliott,Male,Civil,7.63,MarieElliott@rediffmail.com,9986510425
2017004013,Jim Matthews,Male,EEE,9.24,JimMatthews@yahoo.co.in,9986862516
2017004014,Gerard Vowell,Male,EEE,7.22,GerardVowell@gmail.com,9986520551
2017004015,Donald Glenn,Male,Mechanical,5.26,DonaldGlenn@yahoo.co.in,9986908351
2017004016,Louise Burnside,Female,Civil,5.91,LouiseBurnside@gmail.com,9986484503
2017004017,Kenneth Welch,Female,Mechanical,6.83,KennethWelch@rediffmail.com,9986745474
2017004018,David Berg,Female,Civil,9.24,DavidBerg@hotmail.com,9986011470
2017004019,Nora Thomas,Female,EIE,5.76,NoraThomas@yahoo.co.in,9986818881
2017004020,Deborah Portela,Male,ECE,9.77,DeborahPortela@yahoo.co.in,9986053033
2017004021,Ricky Green,Male,Civil,9.71,RickyGreen@yahoo.co.in,9986865831
2017004022,Ollie West,Male,EIE,6.22,OllieWest@rediffmail.com,9986131734
2017004023,William Barnes,Male,CSE,8.12,WilliamBarnes@hotmail.com,9986847207
2017004024,Catherine Hubbard,Male,CSE,5.4,CatherineHubbard@rediffmail.com,9986847243
2017004025,Leon Lheureux,Female,Civil,8.98,LeonLheureux@yahoo.co.in,9986906151
2017004026,Debbie Douglas,Male,CSE,7.9,DebbieDouglas@gmail.com,9986052694
2017004027,Joseph Tryon,Male,ECE,7.42,JosephTryon@gmail.com,9986029069
2017004028,Janice Bass,Female,Mechanical,9.32,JaniceBass@gmail.com,9986880829
2017004029,Mary Carnillo,Male,EIE,6.83,MaryCarnillo@hotmail.com,9986477443
2017004030,Armando Bobb,Female,EIE,7.83,ArmandoBobb@hotmail.com,9986248664
2017004031,Philomena Hausmann,Male,EIE,8.8,PhilomenaHausmann@yahoo.co.in,9986195042
2017004032,Hattie Edward,Female,Civil,6.9,HattieEdward@rediffmail.com,9986378286
2017004033,Marie Wynn,Male,CSE,8.94,MarieWynn@hotmail.com,9986091353
2017004034,Gladys Walker,Male,CSE,8.49,GladysWalker@rediffmail.com,9986361127
2017004035,Adele Guzman,Female,CSE,6.39,AdeleGuzman@rediffmail.com,9986613528
2017004036,Billy Devito,Female,Civil,5.87,BillyDevito@yahoo.co.in,9986461187
2017004037,William Fox,Male,Mechanical,7.11,WilliamFox@gmail.com,9986895112
2017004038,Joan Spradling,Female,EIE,7.22,JoanSpradling@hotmail.com,9986028670
2017004039,Margaret Beck,Female,Mechanical,5.79,MargaretBeck@rediffmail.com,9986114018
2017004040,Amos Plank,Female,EEE,7.98,AmosPlank@hotmail.com,9986335041
2017004041,Vida Will,Female,EIE,6.82,VidaWill@hotmail.com,9986001409
2017004042,Claudia Goins,Male,EIE,8.15,ClaudiaGoins@rediffmail.com,9986066167
2017004043,Cole Delavega,Male,EEE,9.99,ColeDelavega@hotmail.com,9986432434
2017004044,Christine Summers,Female,Mechanical,6.69,ChristineSummers@rediffmail.com,9986063376
2017004045,Grace Bracey,Female,Civil,7.95,GraceBracey@hotmail.com,9986069652
2017004046,Sophie Currie,Female,CSE,9.17,SophieCurrie@yahoo.co.in,9986999193
2017004047,Barbara Shepard,Male,Mechanical,7.82,BarbaraShepard@rediffmail.com,9986361727
2017004048,Treva Howard,Female,CSE,5.79,TrevaHoward@hotmail.com,9986640417
2017004049,Faith Marbley,Female,Civil,7.67,FaithMarbley@rediffmail.com,9986116336
2017004050,Michael Pinner,Male,Mechanical,5.97,MichaelPinner@gmail.com,9986109662
2017004051,Nancy Costain,Female,CSE,5.24,NancyCostain@rediffmail.com,9986922098
2017004052,James Dobson,Male,EEE,6.8,JamesDobson@yahoo.co.in,9986290611
2017004053,Jason Thompson,Male,ECE,7.1,JasonThompson@yahoo.co.in,9986250943
2017004054,John Baumgartner,Female,CSE,7.89,JohnBaumgartner@rediffmail.com,9986347014
2017004055,Melissa Pratt,Male,Mechanical,8.34,MelissaPratt@yahoo.co.in,9986584666
2017004056,Lillian Ancheta,Female,Mechanical,8.83,LillianAncheta@gmail.com,9986630505
2017004057,Alanna Mason,Female,EEE,8.17,AlannaMason@rediffmail.com,9986213960
2017004058,Cindy Kanemoto,Male,Civil,8.34,CindyKanemoto@yahoo.co.in,9986000187
2017004059,Elizabeth Link,Female,Mechanical,8.07,ElizabethLink@rediffmail.com,9986627507
2017004060,James Dean,Male,EEE,9.76,JamesDean@hotmail.com,9986189567
2017004061,Tina Waren,Female,EIE,9.25,TinaWaren@rediffmail.com,9986933042
2017004062,Cheryl Kornegay,Female,EEE,9.61,CherylKornegay@yahoo.co.in,9986825355
2017004063,Margaret Cavender,Female,EEE,8.98,MargaretCavender@yahoo.co.in,9986207204
2017004064,Bernard Yu,Female,Mechanical,7.31,BernardYu@yahoo.co.in,9986204298
2017004065,Concepcion Dempsey,Male,EIE,6.81,ConcepcionDempsey@rediffmail.com,9986184135
2017004066,Joshua Gonzalez,Female,EEE,8.31,JoshuaGonzalez@yahoo.co.in,9986724176
2017004067,Peter Condon,Male,CSE,6.14,PeterCondon@gmail.com,9986519599
2017004068,Margaret Baca,Male,ECE,7.18,MargaretBaca@gmail.com,9986912282
2017004069,Elizabeth Williams,Male,Civil,7.0,ElizabethWilliams@gmail.com,9986361651
2017004070,Richard Whelan,Male,EIE,6.26,RichardWhelan@gmail.com,9986992619
2017004071,Margaret Jones,Female,Civil,6.23,MargaretJones@hotmail.com,9986350327
2017004072,David Walbridge,Female,EEE,8.68,DavidWalbridge@rediffmail.com,9986197692
2017004073,Donny Jackson,Male,Civil,8.23,DonnyJackson@yahoo.co.in,9986443988
2017004074,Matthew Levine,Female,EIE,8.85,MatthewLevine@hotmail.com,9986998540
2017004075,Michael Harris,Male,EIE,9.06,MichaelHarris@yahoo.co.in,9986516052
2017004076,Yuriko Kisner,Female,Civil,5.43,YurikoKisner@rediffmail.com,9986166384
2017004077,Eloise Banuelos,Male,CSE,5.97,EloiseBanuelos@yahoo.co.in,9986297215
2017004078,Amanda Rose,Female,Mechanical,6.5,AmandaRose@yahoo.co.in,9986408141
2017004079,Robert Sanos,Female,Civil,7.23,RobertSanos@hotmail.com,9986187935
2017004080,John Steele,Male,ECE,5.63,JohnSteele@gmail.com,9986844110
2017004081,Emma Smith,Female,EIE,5.51,EmmaSmith@rediffmail.com,9986776416
2017004082,David Duggan,Male,EIE,9.55,DavidDuggan@rediffmail.com,9986367547
2017004083,Leon Charles,Female,CSE,9.55,LeonCharles@gmail.com,9986910289
2017004084,Damon Collins,Female,EIE,6.33,DamonCollins@yahoo.co.in,9986164901
2017004085,Tony Pinson,Male,Mechanical,9.11,TonyPinson@yahoo.co.in,9986351404
2017004086,Emilio Ruiz,Male,EEE,9.41,EmilioRuiz@rediffmail.com,9986580193
2017004087,Doreen Hughes,Male,CSE,6.57,DoreenHughes@hotmail.com,9986174581
2017004088,Michelle Wetzel,Male,EEE,8.82,MichelleWetzel@yahoo.co.in,9986226064
2017004089,Lance Guerrero,Male,ECE,7.61,LanceGuerrero@rediffmail.com,9986344476
2017004090,Mary Slipper,Male,EEE,6.31,MarySlipper@rediffmail.com,9986364173
2017004091,Marie Bursi,Male,EIE,5.61,MarieBursi@rediffmail.com,9986858492
2017004092,Lena Harmon,Female,EIE,7.12,LenaHarmon@hotmail.com,9986422717
2017004093,Joseph Williams,Male,CSE,5.58,JosephWilliams@gmail.com,9986797453
2017004094,Keith Simms,Male,ECE,6.67,KeithSimms@yahoo.co.in,9986282740
2017004095,Nellie Smith,Female,Civil,9.6,NellieSmith@gmail.com,9986640370
2017004096,Susan Mcelhaney,Female,CSE,8.76,SusanMcelhaney@hotmail.com,9986876599
2017004097,Michael Glidden,Male,Civil,8.11,MichaelGlidden@gmail.com,9986263228
2017004098,Casey Kane,Male,CSE,8.44,CaseyKane@rediffmail.com,9986997535
2017004099,Michelle Ramos,Male,Mechanical,8.89,MichelleRamos@hotmail.com,9986896636
2017004100,Antonia Chambers,Male,CSE,5.56,AntoniaChambers@rediffmail.com,9986865855
2017004101,Amy Sanchez,Female,Mechanical,8.54,AmySanchez@rediffmail.com,9986695817
2017004102,Ila Anderson,Female,Civil,6.64,IlaAnderson@rediffmail.com,9986070236
2017004103,Tracy Michels,Male,ECE,8.71,TracyMichels@hotmail.com,9986384986
2017004104,Charles Archer,Male,Civil,5.49,CharlesArcher@yahoo.co.in,9986564305
2017004105,Margaret Anderson,Female,CSE,8.29,MargaretAnderson@rediffmail.com,9986972511
2017004106,John Stein,Male,ECE,9.45,JohnStein@yahoo.co.in,9986337421
