REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER 
3702,Larry Johnson,Male,Civil,8.41,LarryJohnson@hotmail.com,9986926842
3703,Amy Difrancesco,Male,CSE,6.63,AmyDifrancesco@gmail.com,9986901706
3704,Karen Jones,Male,ECE,8.71,KarenJones@rediffmail.com,9986800491
3705,Richard Jacob,Male,CSE,6.98,RichardJacob@yahoo.co.in,9986705376
3706,Timothy Powers,Male,Civil,6.13,TimothyPowers@gmail.com,9986099767
3707,Bonnie Winograd,Female,CSE,7.67,BonnieWinograd@gmail.com,9986596402
3708,Francisco Holland,Female,EIE,7.41,FranciscoHolland@yahoo.co.in,9986022199
3709,Robert Roach,Male,Civil,7.86,RobertRoach@hotmail.com,9986744642
3710,Robert Lynch,Female,Civil,5.36,RobertLynch@yahoo.co.in,9986061367
3711,Terry Larue,Male,Mechanical,7.33,TerryLarue@hotmail.com,9986889276
3712,Adam Johnson,Male,ECE,7.48,AdamJohnson@yahoo.co.in,9986503658
3713,Dorothy Cruz,Female,Mechanical,5.56,DorothyCruz@yahoo.co.in,9986030692
3714,Kathryn Carter,Male,EIE,8.43,KathrynCarter@rediffmail.com,9986135859
3715,George Armstrong,Female,CSE,5.0,GeorgeArmstrong@yahoo.co.in,9986645664
3716,Linda Williams,Female,ECE,5.08,LindaWilliams@hotmail.com,9986232753
3717,Karen Voelkel,Male,ECE,9.92,KarenVoelkel@rediffmail.com,9986494696
3718,Juan Bell,Male,Mechanical,8.54,JuanBell@rediffmail.com,9986571682
3719,Brent Moorhouse,Male,Mechanical,5.12,BrentMoorhouse@rediffmail.com,9986238029
3720,Robert Ramirez,Female,EIE,8.95,RobertRamirez@gmail.com,9986546863
3721,Jerry Edens,Male,EEE,9.58,JerryEdens@rediffmail.com,9986707094
3722,Sally Sousa,Male,Mechanical,6.84,SallySousa@gmail.com,9986187444
3723,Jessica Barnhill,Female,EEE,8.13,JessicaBarnhill@gmail.com,9986207214
3724,Michael Mench,Male,CSE,7.82,MichaelMench@rediffmail.com,9986952758
3725,Elizabeth Indovina,Female,Civil,9.96,ElizabethIndovina@yahoo.co.in,9986720559
3726,Amalia Locicero,Male,Mechanical,9.44,AmaliaLocicero@rediffmail.com,9986383391
3727,Aubrey Vannorman,Female,Mechanical,6.56,AubreyVannorman@rediffmail.com,9986911016
3728,Edwin Mumford,Female,Civil,5.91,EdwinMumford@hotmail.com,9986362286
3729,Amy Rowe,Male,ECE,7.06,AmyRowe@yahoo.co.in,9986172513
3730,David Davis,Female,EIE,5.14,DavidDavis@yahoo.co.in,9986599137
3731,Sara Miller,Female,ECE,5.62,SaraMiller@rediffmail.com,9986582066
3732,Jamie Otis,Male,EEE,9.58,JamieOtis@gmail.com,9986100185
3733,Timothy Henderson,Male,Mechanical,5.11,TimothyHenderson@yahoo.co.in,9986628788
3734,Brian Hardin,Female,EEE,5.52,BrianHardin@hotmail.com,9986017423
3735,Tyrone Freeman,Female,Civil,6.97,TyroneFreeman@yahoo.co.in,9986258926
3736,Zachariah Alicea,Male,ECE,7.16,ZachariahAlicea@gmail.com,9986852123
3737,Rudolph White,Female,Civil,6.07,RudolphWhite@rediffmail.com,9986905421
3738,Esperanza Castillo,Female,Mechanical,5.53,EsperanzaCastillo@rediffmail.com,9986254983
3739,Jessica Mills,Male,EIE,8.47,JessicaMills@gmail.com,9986765388
3740,Rene Pickett,Female,ECE,7.08,RenePickett@hotmail.com,9986510469
3741,Michael Sterling,Male,ECE,5.18,MichaelSterling@yahoo.co.in,9986886355
3742,Beth Landry,Male,EIE,7.1,BethLandry@yahoo.co.in,9986392665
3743,Carmen Cross,Male,Mechanical,5.1,CarmenCross@rediffmail.com,9986733671
3744,Arlene Cobbs,Male,CSE,6.8,ArleneCobbs@rediffmail.com,9986285817
3745,Tanya Deutsch,Female,EIE,6.09,TanyaDeutsch@gmail.com,9986723292
3746,Daniel Turner,Male,ECE,6.13,DanielTurner@rediffmail.com,9986042625
3747,Kristen Weber,Female,ECE,8.97,KristenWeber@hotmail.com,9986388036
3748,Christopher Anderson,Female,Mechanical,7.97,ChristopherAnderson@rediffmail.com,9986466403
3749,Gail Calvert,Female,EIE,9.96,GailCalvert@rediffmail.com,9986440256
3750,Antoinette Neal,Male,CSE,6.08,AntoinetteNeal@yahoo.co.in,9986730063
3751,Clarence Brimfield,Male,CSE,8.95,ClarenceBrimfield@gmail.com,9986865274
3752,Corinne Riley,Female,Mechanical,7.56,CorinneRiley@hotmail.com,9986156629
3753,Sam Olivero,Female,Mechanical,7.37,SamOlivero@yahoo.co.in,9986089477
3754,Cheryl Reed,Male,Mechanical,6.73,CherylReed@yahoo.co.in,9986105758
3755,Jason Eldridge,Female,CSE,8.88,JasonEldridge@hotmail.com,9986085949
3756,Roosevelt Laflamme,Male,EIE,7.1,RooseveltLaflamme@yahoo.co.in,9986525382
3757,Jonathan Alberson,Female,EIE,8.61,JonathanAlberson@rediffmail.com,9986670622
3758,Nellie Brewer,Female,EEE,5.87,NellieBrewer@gmail.com,9986727941
3759,Alexis Longnecker,Female,Mechanical,9.74,AlexisLongnecker@yahoo.co.in,9986833000
3760,Patricia Bodin,Male,EEE,7.12,PatriciaBodin@gmail.com,9986279671
3761,Linda Wrenn,Female,Civil,6.73,LindaWrenn@rediffmail.com,9986086149
3762,Paul Strand,Female,Mechanical,8.86,PaulStrand@hotmail.com,9986089425
3763,John Lyons,Female,Civil,5.23,JohnLyons@rediffmail.com,9986040248
3764,John Lozano,Male,EIE,7.08,JohnLozano@gmail.com,9986848542
3765,Barbara Bell,Male,ECE,8.9,BarbaraBell@hotmail.com,9986409808
3766,Ben Thomas,Female,Civil,6.29,BenThomas@gmail.com,9986048443
3767,Mark Ransom,Male,ECE,6.73,MarkRansom@yahoo.co.in,9986439261
3768,Charlotte Wynn,Male,EIE,5.8,CharlotteWynn@rediffmail.com,9986195301
3769,Veronica Guglielmi,Female,ECE,5.49,VeronicaGuglielmi@yahoo.co.in,9986429206
3770,George Griffin,Male,EIE,7.29,GeorgeGriffin@gmail.com,9986865190
3771,Willian Mcdaniel,Male,CSE,5.2,WillianMcdaniel@rediffmail.com,9986687707
3772,Georgia Royal,Female,ECE,8.2,GeorgiaRoyal@gmail.com,9986259326
3773,Johnny Bent,Male,Mechanical,9.41,JohnnyBent@hotmail.com,9986668945
3774,Renee Belizaire,Male,EIE,5.3,ReneeBelizaire@yahoo.co.in,9986714595
3775,James Harper,Male,Mechanical,9.91,JamesHarper@rediffmail.com,9986437551
3776,Trina Hurt,Male,Mechanical,9.84,TrinaHurt@yahoo.co.in,9986117636
3777,Willie Sanchez,Male,Mechanical,7.03,WillieSanchez@hotmail.com,9986093531
3778,Ronald Brisbin,Male,EIE,9.52,RonaldBrisbin@gmail.com,9986667227
3779,David Jauch,Male,CSE,6.6,DavidJauch@rediffmail.com,9986586917
3780,Robert Inlow,Male,EIE,9.01,RobertInlow@hotmail.com,9986693453
3781,Dorothy Castillo,Male,Civil,5.88,DorothyCastillo@hotmail.com,9986718313
3782,Concetta Brown,Male,EEE,6.64,ConcettaBrown@hotmail.com,9986615998
3783,Lucas Barnes,Female,ECE,8.46,LucasBarnes@gmail.com,9986034528
3784,Candice Adams,Female,CSE,5.33,CandiceAdams@rediffmail.com,9986677761
3785,Terresa Shields,Male,Mechanical,6.91,TerresaShields@gmail.com,9986940663
3786,Darrell Mariska,Male,ECE,6.47,DarrellMariska@gmail.com,9986897497
3787,Oscar Wood,Female,EIE,5.05,OscarWood@hotmail.com,9986127831
3788,Carolyn Moore,Female,EEE,5.6,CarolynMoore@gmail.com,9986386597
3789,Rebecca Marlow,Male,Mechanical,6.91,RebeccaMarlow@rediffmail.com,9986971418
3790,Glory Sales,Female,EEE,6.71,GlorySales@hotmail.com,9986151566
3791,Rogelio Thompson,Female,EEE,9.1,RogelioThompson@hotmail.com,9986887536
3792,Deborah Stephens,Female,Civil,9.78,DeborahStephens@hotmail.com,9986841888
3793,Gregory Hyatt,Female,ECE,5.76,GregoryHyatt@rediffmail.com,9986130548
3794,Fredrick May,Male,Mechanical,5.95,FredrickMay@hotmail.com,9986273822
3795,James Lowe,Male,ECE,7.19,JamesLowe@yahoo.co.in,9986989875
3796,Meredith Shepard,Female,CSE,5.48,MeredithShepard@rediffmail.com,9986823586
3797,Barbara Gomez,Female,ECE,5.45,BarbaraGomez@rediffmail.com,9986002409
3798,Fred Richardson,Female,EIE,9.63,FredRichardson@rediffmail.com,9986336195
3799,Amanda Aragon,Female,Civil,6.34,AmandaAragon@hotmail.com,9986201738
3800,Walter Jones,Female,EIE,9.09,WalterJones@hotmail.com,9986287970
3801,Rosalie Stclair,Male,Civil,8.1,RosalieStclair@gmail.com,9986808291
3802,Maryann Stamps,Female,Mechanical,9.43,MaryannStamps@gmail.com,9986171611
3803,Sheila Rutt,Male,Mechanical,7.05,SheilaRutt@gmail.com,9986247085
3804,James Jernejcic,Female,Civil,6.84,JamesJernejcic@yahoo.co.in,9986832268
3805,Mary Salvador,Male,EEE,6.25,MarySalvador@rediffmail.com,9986043850
3806,Tom Angle,Female,EEE,6.27,TomAngle@rediffmail.com,9986669561
3807,Marni Parrish,Female,Mechanical,5.39,MarniParrish@yahoo.co.in,9986637860
3808,Ira Monaghan,Female,Civil,5.29,IraMonaghan@gmail.com,9986481930
3809,Judith Howard,Male,Civil,6.7,JudithHoward@gmail.com,9986269008
3810,Martin Washington,Male,Civil,6.89,MartinWashington@rediffmail.com,9986403788
3811,Bonnie Jimeson,Male,Civil,8.72,BonnieJimeson@yahoo.co.in,9986584276
3812,Mike White,Male,EIE,5.48,MikeWhite@gmail.com,9986314242
3813,David Van,Female,CSE,7.82,DavidVan@gmail.com,9986025117
3814,Louis Steele,Female,EIE,8.61,LouisSteele@rediffmail.com,9986760886
3815,Marla Perry,Female,Civil,8.59,MarlaPerry@rediffmail.com,9986057203
3816,Bill Alvarez,Female,EIE,9.25,BillAlvarez@yahoo.co.in,9986104429
3817,Heather Wallace,Male,CSE,8.21,HeatherWallace@gmail.com,9986577065
3818,Sam Thomas,Female,ECE,7.16,SamThomas@gmail.com,9986640136
3819,Carrie Kling,Male,EIE,8.61,CarrieKling@yahoo.co.in,9986292961
3820,Dennis Hall,Female,EIE,6.64,DennisHall@hotmail.com,9986651307
3821,Kenneth Ward,Female,Mechanical,7.19,KennethWard@gmail.com,9986827792
3822,Micah Nguyen,Female,EEE,9.82,MicahNguyen@gmail.com,9986259628
3823,Anthony Bailey,Male,EIE,7.96,AnthonyBailey@rediffmail.com,9986331560
3824,Muriel Money,Female,CSE,7.15,MurielMoney@yahoo.co.in,9986141830
3825,Sherise Potvin,Male,Mechanical,9.6,SherisePotvin@gmail.com,9986385827
3826,Donald Herring,Female,ECE,6.14,DonaldHerring@gmail.com,9986570134
3827,Shawn Smith,Male,ECE,7.48,ShawnSmith@yahoo.co.in,9986862246
3828,Tammy Hansen,Female,EIE,6.99,TammyHansen@hotmail.com,9986207109
3829,Antonio Ruscio,Female,EEE,7.66,AntonioRuscio@yahoo.co.in,9986148928
3830,Marilyn Babel,Female,EEE,6.97,MarilynBabel@gmail.com,9986675004
3831,Nadine Jones,Female,ECE,7.64,NadineJones@rediffmail.com,9986083213
3832,Selma Paez,Male,ECE,8.57,SelmaPaez@rediffmail.com,9986648739
3833,Josef Harman,Male,EEE,7.68,JosefHarman@gmail.com,9986036486
3834,Shannon Bean,Female,EIE,5.6,ShannonBean@gmail.com,9986444113
3835,Michael Penland,Female,EEE,8.47,MichaelPenland@rediffmail.com,9986112242
3836,Rosalinda Montanez,Female,EEE,9.46,RosalindaMontanez@gmail.com,9986557974
3837,William Walton,Female,Mechanical,8.23,WilliamWalton@hotmail.com,9986745906
3838,Jeffery Mcelroy,Female,CSE,6.9,JefferyMcelroy@gmail.com,9986175202
3839,Tish Roupe,Male,EEE,8.2,TishRoupe@gmail.com,9986291380
3840,Richard Alden,Male,EIE,9.31,RichardAlden@gmail.com,9986352456
3841,Barry Hamilton,Female,EIE,5.87,BarryHamilton@rediffmail.com,9986961650
3842,Marcos Forster,Female,EEE,9.43,MarcosForster@hotmail.com,9986314722
3843,Donna Bird,Female,Mechanical,8.78,DonnaBird@hotmail.com,9986872163
3844,Franklyn Taylor,Male,ECE,9.27,FranklynTaylor@gmail.com,9986959756
3845,Kenneth Thompson,Male,EEE,8.12,KennethThompson@yahoo.co.in,9986784601
3846,Charles Rodriguez,Female,EEE,6.23,CharlesRodriguez@hotmail.com,9986631127
3847,Gertrude Briggeman,Male,CSE,6.06,GertrudeBriggeman@yahoo.co.in,9986797986
3848,Francisco Bruner,Female,ECE,8.27,FranciscoBruner@gmail.com,9986270162
3849,Maybelle Minks,Male,Civil,8.33,MaybelleMinks@hotmail.com,9986579032
3850,Joel Destina,Male,EEE,7.65,JoelDestina@yahoo.co.in,9986551496
3851,Angela Delp,Male,Civil,9.5,AngelaDelp@hotmail.com,9986963807
3852,David Harker,Female,EIE,6.54,DavidHarker@gmail.com,9986659569
3853,Maria Kyzer,Male,EIE,9.29,MariaKyzer@yahoo.co.in,9986070823
3854,Angela Stiefel,Male,Civil,9.25,AngelaStiefel@rediffmail.com,9986493091
3855,James Trudel,Female,Civil,6.27,JamesTrudel@rediffmail.com,9986921384
3856,Scott Bell,Male,EEE,9.79,ScottBell@rediffmail.com,9986245152
3857,Kathryn Normand,Male,Civil,7.45,KathrynNormand@rediffmail.com,9986402267
3858,Emmett Long,Male,Mechanical,8.51,EmmettLong@gmail.com,9986740411
3859,Tracy Smith,Male,CSE,5.21,TracySmith@gmail.com,9986947814
3860,Joseph Flores,Male,Civil,8.13,JosephFlores@yahoo.co.in,9986685388
3861,Johnathan Natividad,Male,ECE,7.33,JohnathanNatividad@gmail.com,9986434213
3862,Frances Nichols,Male,EIE,5.47,FrancesNichols@hotmail.com,9986026847
3863,James Bone,Female,EEE,5.78,JamesBone@rediffmail.com,9986214611
3864,John Burke,Female,ECE,7.43,JohnBurke@hotmail.com,9986857512
3865,Paul Nunn,Female,EEE,6.14,PaulNunn@hotmail.com,9986596737
3866,Lisa Lovell,Female,EIE,7.98,LisaLovell@gmail.com,9986290374
3867,Vickie Desir,Male,EEE,9.28,VickieDesir@gmail.com,9986124558
3868,Stephanie Hawks,Female,EEE,8.47,StephanieHawks@gmail.com,9986866571
3869,Milton Duteau,Male,CSE,7.38,MiltonDuteau@rediffmail.com,9986168739
3870,Margaret Koster,Female,Mechanical,6.05,MargaretKoster@hotmail.com,9986396995
3871,Stephen Hughes,Male,EEE,7.28,StephenHughes@yahoo.co.in,9986596780
3872,Linda Warren,Female,ECE,8.96,LindaWarren@rediffmail.com,9986828234
3873,Patricia Olivares,Male,CSE,6.87,PatriciaOlivares@rediffmail.com,9986070658
3874,Darlene Fournier,Male,EIE,7.02,DarleneFournier@gmail.com,9986645391
3875,Timothy Berryhill,Male,Mechanical,6.91,TimothyBerryhill@hotmail.com,9986028268
3876,Jean Wallace,Female,Civil,10.0,JeanWallace@rediffmail.com,9986131401
3877,Joseph Coleman,Female,ECE,8.74,JosephColeman@yahoo.co.in,9986820880
3878,Richard Frazier,Female,EIE,9.46,RichardFrazier@hotmail.com,9986362176
3879,Laura Petit,Female,EIE,8.72,LauraPetit@gmail.com,9986952742
3880,Troy Hedlund,Male,EIE,9.35,TroyHedlund@hotmail.com,9986090918
3881,Kathryn Miah,Female,EIE,9.16,KathrynMiah@hotmail.com,9986935285
3882,Alan Stutzman,Female,ECE,9.98,AlanStutzman@yahoo.co.in,9986341145
3883,Mary Grieco,Female,Mechanical,7.13,MaryGrieco@rediffmail.com,9986653455
3884,Cynthia Wordlaw,Male,Mechanical,6.94,CynthiaWordlaw@yahoo.co.in,9986272681
3885,Martha Getty,Female,ECE,5.72,MarthaGetty@hotmail.com,9986924125
3886,Olivia Lebowitz,Female,CSE,7.0,OliviaLebowitz@hotmail.com,9986482771
3887,Theresa Harper,Male,ECE,9.77,TheresaHarper@rediffmail.com,9986490286
3888,Ruby Thomas,Female,EEE,5.44,RubyThomas@gmail.com,9986542803
3889,Harold Speck,Female,ECE,5.18,HaroldSpeck@gmail.com,9986600383
3890,Michael Lopez,Female,EIE,8.44,MichaelLopez@gmail.com,9986009611
3891,Michael Brewer,Male,Mechanical,8.96,MichaelBrewer@yahoo.co.in,9986797776
3892,Marquita Capps,Female,Civil,6.6,MarquitaCapps@yahoo.co.in,9986644207
3893,Rene Sowinski,Male,Civil,9.54,ReneSowinski@hotmail.com,9986188944
3894,Jeanette Fritch,Female,EEE,8.92,JeanetteFritch@rediffmail.com,9986914554
3895,Kevin Collier,Male,CSE,8.89,KevinCollier@rediffmail.com,9986205391
3896,Doris Dennis,Female,Civil,5.29,DorisDennis@yahoo.co.in,9986407509
3897,Kathleen Piper,Male,EEE,5.68,KathleenPiper@gmail.com,9986723233
3898,Helen Kies,Male,ECE,7.43,HelenKies@hotmail.com,9986046610
3899,Marva Williams,Male,EEE,5.09,MarvaWilliams@hotmail.com,9986605614
3900,Elsie Keith,Female,ECE,6.39,ElsieKeith@rediffmail.com,9986426147
3901,James Johnson,Female,CSE,6.34,JamesJohnson@rediffmail.com,9986319296
3902,Amelia Kubica,Male,EIE,7.64,AmeliaKubica@gmail.com,9986542866
3903,Gary Betts,Female,CSE,6.45,GaryBetts@rediffmail.com,9986409193
3904,Robert Johnson,Male,Mechanical,9.34,RobertJohnson@hotmail.com,9986827702
3905,Kathryn Rochelle,Female,EEE,8.81,KathrynRochelle@hotmail.com,9986968514
3906,Amanda Stevens,Male,Civil,5.47,AmandaStevens@yahoo.co.in,9986365906
3907,Elmer Gonzalez,Female,Mechanical,8.97,ElmerGonzalez@rediffmail.com,9986794481
3908,Brittany Gonzalez,Female,EEE,5.73,BrittanyGonzalez@gmail.com,9986442657
3909,John Gayhart,Female,Civil,9.02,JohnGayhart@rediffmail.com,9986547221
3910,Cassandra Arena,Male,ECE,5.64,CassandraArena@yahoo.co.in,9986197748
3911,Robert Chase,Male,Mechanical,7.77,RobertChase@rediffmail.com,9986407411
3912,Dennis Roberts,Male,EEE,7.41,DennisRoberts@yahoo.co.in,9986519782
3913,Thelma Packer,Male,EEE,9.12,ThelmaPacker@rediffmail.com,9986135874
3914,Helen Wilson,Female,EIE,5.05,HelenWilson@hotmail.com,9986022438
3915,Kathleen Mattlin,Male,CSE,6.05,KathleenMattlin@yahoo.co.in,9986052318
3916,Harriet Keifer,Female,Civil,5.92,HarrietKeifer@yahoo.co.in,9986127683
3917,Catherine Merritt,Male,Mechanical,8.24,CatherineMerritt@hotmail.com,9986106223
3918,Blanche Beck,Female,ECE,9.11,BlancheBeck@yahoo.co.in,9986399613
3919,Mary Forsyth,Male,ECE,6.56,MaryForsyth@hotmail.com,9986534980
3920,Ashley Faught,Female,CSE,9.53,AshleyFaught@rediffmail.com,9986533406
3921,Carl Lau,Male,EIE,5.71,CarlLau@rediffmail.com,9986572213
3922,Joselyn Lagatta,Female,Mechanical,6.35,JoselynLagatta@rediffmail.com,9986201734
3923,Kendrick Larosa,Female,Civil,9.05,KendrickLarosa@hotmail.com,9986804842
3924,Nadine Hill,Female,Civil,7.22,NadineHill@gmail.com,9986690388
3925,John Hill,Male,EIE,7.12,JohnHill@rediffmail.com,9986183958
3926,Maria Mills,Female,ECE,6.24,MariaMills@hotmail.com,9986816542
3927,Clyde Asencio,Female,ECE,5.48,ClydeAsencio@rediffmail.com,9986644018
3928,Joyce Rumble,Female,CSE,5.23,JoyceRumble@gmail.com,9986186506
3929,Michael Failor,Female,EEE,5.49,MichaelFailor@rediffmail.com,9986571452
3930,Steve Brady,Male,CSE,7.12,SteveBrady@hotmail.com,9986596943
3931,Jermaine Barber,Female,EEE,6.99,JermaineBarber@hotmail.com,9986157623
3932,Patricia Bates,Female,Civil,9.01,PatriciaBates@rediffmail.com,9986638494
3933,Christine Mitchell,Female,Civil,7.14,ChristineMitchell@yahoo.co.in,9986178496
3934,Connie Mack,Male,Mechanical,6.52,ConnieMack@rediffmail.com,9986121179
3935,Margaret Duncan,Female,CSE,9.01,MargaretDuncan@rediffmail.com,9986332521
3936,Royce Richardson,Female,EIE,7.14,RoyceRichardson@gmail.com,9986312348
3937,Kurt Alo,Male,EIE,6.13,KurtAlo@yahoo.co.in,9986011277
3938,Janet Miles,Male,EEE,7.26,JanetMiles@yahoo.co.in,9986047781
3939,Alice Simpson,Male,EIE,7.95,AliceSimpson@hotmail.com,9986979224
3940,Ramon Sultzer,Female,CSE,8.21,RamonSultzer@gmail.com,9986278898
3941,Amy Stevenson,Female,Civil,7.37,AmyStevenson@yahoo.co.in,9986577537
3942,Cheryl Moore,Male,Mechanical,9.05,CherylMoore@hotmail.com,9986199436
3943,Sheila Bryant,Male,ECE,7.29,SheilaBryant@hotmail.com,9986454066
3944,Roberta Shively,Male,EIE,8.06,RobertaShively@rediffmail.com,9986458552
3945,Modesto Mccall,Male,EIE,9.51,ModestoMccall@gmail.com,9986183564
3946,Easter Deal,Female,EIE,7.26,EasterDeal@hotmail.com,9986017650
3947,Debra Amend,Female,Civil,8.03,DebraAmend@rediffmail.com,9986968080
3948,Andrea Arenas,Male,Civil,7.99,AndreaArenas@gmail.com,9986996139
3949,Gladys Montminy,Female,ECE,6.99,GladysMontminy@gmail.com,9986862522
3950,Brian Clark,Male,CSE,5.99,BrianClark@yahoo.co.in,9986146780
3951,Joni Kraft,Female,EEE,6.29,JoniKraft@hotmail.com,9986659466
3952,Kenneth Boston,Female,EIE,5.83,KennethBoston@rediffmail.com,9986638102
3953,Susan Levenstein,Female,EIE,8.53,SusanLevenstein@yahoo.co.in,9986948810
3954,Joseph Ramey,Female,CSE,5.97,JosephRamey@rediffmail.com,9986557267
3955,Jack Henry,Female,CSE,8.2,JackHenry@rediffmail.com,9986103330
3956,Robert Douglas,Female,Mechanical,9.43,RobertDouglas@gmail.com,9986031631
3957,Nellie Watson,Female,CSE,5.67,NellieWatson@gmail.com,9986983038
3958,Linda Grossman,Male,EIE,8.13,LindaGrossman@hotmail.com,9986619031
3959,Benjamin Fontenot,Female,ECE,8.04,BenjaminFontenot@yahoo.co.in,9986185036
3960,Daniel Montgomery,Male,ECE,5.33,DanielMontgomery@gmail.com,9986011598
3961,Esteban Crawford,Male,Civil,5.08,EstebanCrawford@gmail.com,9986959006
3962,Ann Schell,Male,EIE,9.94,AnnSchell@yahoo.co.in,9986142243
3963,Michael Jolly,Male,EIE,8.67,MichaelJolly@yahoo.co.in,9986648259
3964,Joy Miller,Female,ECE,5.09,JoyMiller@gmail.com,9986309517
3965,Jason Rodriguez,Male,Mechanical,8.14,JasonRodriguez@hotmail.com,9986128105
3966,Juan Howland,Male,EEE,6.1,JuanHowland@rediffmail.com,9986043219
3967,Paul Harris,Female,EEE,6.54,PaulHarris@rediffmail.com,9986669841
3968,Stanley Steward,Male,Mechanical,6.37,StanleySteward@hotmail.com,9986804059
3969,Hazel Mckinley,Male,Mechanical,8.85,HazelMckinley@gmail.com,9986190906
3970,Thomas Watson,Male,ECE,8.17,ThomasWatson@gmail.com,9986989451
3971,Paul Prince,Male,CSE,5.74,PaulPrince@yahoo.co.in,9986035432
3972,Harry Zacharias,Male,EEE,7.72,HarryZacharias@hotmail.com,9986135884
3973,Janet Gearing,Male,EIE,6.11,JanetGearing@hotmail.com,9986450656
3974,Colleen Shedd,Female,Civil,8.81,ColleenShedd@hotmail.com,9986303146
3975,Barbara Coakley,Female,ECE,9.59,BarbaraCoakley@hotmail.com,9986698009
3976,Jesus Unrein,Female,Civil,9.26,JesusUnrein@gmail.com,9986788139
3977,Brian Alicea,Male,Civil,6.38,BrianAlicea@gmail.com,9986360763
3978,Amber Castillo,Male,Mechanical,5.03,AmberCastillo@gmail.com,9986591057
3979,Susan Dunn,Male,CSE,8.6,SusanDunn@yahoo.co.in,9986683609
3980,Jacqueline Robinson,Male,EIE,9.26,JacquelineRobinson@yahoo.co.in,9986413605
3981,Gregory Lankford,Female,EEE,5.7,GregoryLankford@hotmail.com,9986894181
3982,Mae Campos,Male,Mechanical,8.64,MaeCampos@hotmail.com,9986449018
3983,Helene Crispin,Male,EEE,6.46,HeleneCrispin@rediffmail.com,9986142592
3984,Sophia Mitchell,Male,ECE,9.3,SophiaMitchell@hotmail.com,9986437787
3985,John Toman,Male,Mechanical,8.01,JohnToman@gmail.com,9986241586
3986,Jerry Kruse,Male,ECE,5.25,JerryKruse@hotmail.com,9986836126
3987,Crystal Hernandez,Female,Civil,7.34,CrystalHernandez@gmail.com,9986139385
3988,Terrell Wampler,Female,EIE,9.68,TerrellWampler@gmail.com,9986416543
3989,Rosa Mcghee,Female,Civil,7.06,RosaMcghee@hotmail.com,9986984664
3990,Evelyn Davis,Female,EEE,7.53,EvelynDavis@rediffmail.com,9986099922
3991,Linda Litten,Male,Civil,9.93,LindaLitten@hotmail.com,9986200411
3992,James Sessions,Female,CSE,5.61,JamesSessions@rediffmail.com,9986601429
3993,Victor Hermans,Female,ECE,6.82,VictorHermans@yahoo.co.in,9986058027
3994,Ollie Jimenez,Female,ECE,9.09,OllieJimenez@gmail.com,9986128336
3995,Otis Joiner,Male,ECE,6.73,OtisJoiner@gmail.com,9986482770
3996,Ashley Knoerzer,Female,EIE,6.03,AshleyKnoerzer@hotmail.com,9986385425
3997,Ferne Bookout,Male,Mechanical,5.86,FerneBookout@gmail.com,9986319273
3998,Joy Hicks,Female,CSE,9.47,JoyHicks@gmail.com,9986550640
3999,Sarah Hillman,Female,EEE,6.35,SarahHillman@gmail.com,9986403373
4000,Florence Wilson,Male,ECE,6.74,FlorenceWilson@gmail.com,9986850618
4001,Trina Warne,Female,Civil,9.31,TrinaWarne@rediffmail.com,9986063197
4002,Bernice Hernandez,Male,EEE,5.09,BerniceHernandez@rediffmail.com,9986021241
4003,Dennis Hall,Male,EIE,9.76,DennisHall@hotmail.com,9986648650
4004,Joseph Wilcox,Female,Civil,7.58,JosephWilcox@hotmail.com,9986325241
4005,Clara Baker,Male,EIE,8.04,ClaraBaker@hotmail.com,9986536305
4006,Lizzie Babineaux,Male,Civil,6.98,LizzieBabineaux@rediffmail.com,9986162497
4007,Vicki Pierce,Female,EEE,9.04,VickiPierce@hotmail.com,9986267595
4008,Helene Bambacigno,Female,ECE,9.5,HeleneBambacigno@yahoo.co.in,9986905850
4009,Charles Walton,Male,Civil,7.28,CharlesWalton@rediffmail.com,9986111267
4010,Robert Munro,Female,EIE,5.36,RobertMunro@rediffmail.com,9986523247
4011,Phillip Kennedy,Female,EIE,7.81,PhillipKennedy@yahoo.co.in,9986238109
4012,Teresa Mccard,Male,EIE,5.22,TeresaMccard@yahoo.co.in,9986172794
4013,Kari Lopez,Male,CSE,5.42,KariLopez@gmail.com,9986989878
4014,Rebecca Carter,Female,EIE,6.87,RebeccaCarter@gmail.com,9986126631
4015,James Frandsen,Female,Mechanical,6.43,JamesFrandsen@yahoo.co.in,9986600182
4016,Daniel Saltzman,Male,CSE,6.72,DanielSaltzman@rediffmail.com,9986030704
4017,Mary Brooks,Female,Civil,7.71,MaryBrooks@yahoo.co.in,9986371668
4018,George Bakken,Female,Civil,9.92,GeorgeBakken@gmail.com,9986121357
4019,Robert Montoya,Male,EIE,9.03,RobertMontoya@yahoo.co.in,9986910531
4020,Marquita Summers,Female,CSE,9.45,MarquitaSummers@gmail.com,9986710715
4021,Annie Cornelius,Female,Civil,9.15,AnnieCornelius@hotmail.com,9986034910
4022,Mary Clark,Male,Mechanical,7.24,MaryClark@hotmail.com,9986326760
4023,Michelle Fair,Male,Civil,5.45,MichelleFair@gmail.com,9986596617
