REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
20181003614,Zachary Greene,Female,Civil,6.66,ZacharyGreene@hotmail.com,9986374659
20181003615,Lola Whittaker,Female,EEE,9.93,LolaWhittaker@gmail.com,9986104410
20181003616,Patricia Davis,Female,Mechanical,9.14,PatriciaDavis@yahoo.co.in,9986628845
20181003617,Kathleen Craig,Female,Civil,6.34,KathleenCraig@yahoo.co.in,9986266689
20181003618,Robert Cazares,Female,CSE,8.36,RobertCazares@hotmail.com,9986687323
20181003619,Raul Davis,Male,CSE,7.23,RaulDavis@gmail.com,9986079397
20181003620,Jaime Sewell,Male,CSE,5.17,JaimeSewell@yahoo.co.in,9986836675
20181003621,Monique Swinton,Female,ECE,8.68,MoniqueSwinton@yahoo.co.in,9986511352
20181003622,George Nelson,Male,Civil,8.49,GeorgeNelson@hotmail.com,9986152574
20181003623,Vanessa Alexander,Male,Mechanical,7.51,VanessaAlexander@yahoo.co.in,9986247997
20181003624,Christine Becker,Male,Mechanical,6.64,ChristineBecker@rediffmail.com,9986483230
20181003625,Mary Britt,Female,Mechanical,5.45,MaryBritt@yahoo.co.in,9986077445
20181003626,Annette Johnston,Female,CSE,7.76,AnnetteJohnston@rediffmail.com,9986322457
20181003627,Charles Dalessandro,Male,ECE,6.02,CharlesDalessandro@rediffmail.com,9986337519
20181003628,Florence Farnes,Male,ECE,8.38,FlorenceFarnes@rediffmail.com,9986583832
20181003629,Dana Watts,Female,Mechanical,5.99,DanaWatts@hotmail.com,9986750057
20181003630,Kevin Ferguson,Male,Civil,9.12,KevinFerguson@rediffmail.com,9986588622
20181003631,Thomas Bouchard,Female,CSE,6.9,ThomasBouchard@rediffmail.com,9986601152
20181003632,Celia Heelan,Male,CSE,6.75,CeliaHeelan@hotmail.com,9986741766
20181003633,Tamika Dagle,Male,Mechanical,9.84,TamikaDagle@gmail.com,9986915381
20181003634,Heather Lee,Female,CSE,9.92,HeatherLee@gmail.com,9986780535
20181003635,Naomi Johnson,Female,Mechanical,5.88,NaomiJohnson@yahoo.co.in,9986466757
20181003636,Ruben George,Female,Civil,8.64,RubenGeorge@gmail.com,9986861361
20181003637,Ruby Hazley,Female,ECE,9.53,RubyHazley@gmail.com,9986448895
20181003638,Cory Erhardt,Male,CSE,7.79,CoryErhardt@gmail.com,9986964033
20181003639,John Merrill,Female,EEE,7.23,JohnMerrill@hotmail.com,9986579948
20181003640,Lloyd Robinson,Female,Mechanical,7.25,LloydRobinson@yahoo.co.in,9986754537
20181003641,Brenda Starr,Male,EEE,6.78,BrendaStarr@rediffmail.com,9986864034
20181003642,Sandra Eddy,Male,Civil,8.95,SandraEddy@gmail.com,9986521340
20181003643,Tameika Crawford,Male,CSE,6.6,TameikaCrawford@yahoo.co.in,9986562952
20181003644,Ronald Baldwin,Female,Mechanical,6.5,RonaldBaldwin@hotmail.com,9986897841
20181003645,Jason Hartley,Male,Mechanical,6.69,JasonHartley@rediffmail.com,9986971777
20181003646,Joanna Gilmore,Female,EEE,7.91,JoannaGilmore@hotmail.com,9986739954
20181003647,Marlene Cook,Male,EIE,9.16,MarleneCook@hotmail.com,9986516084
20181003648,Leonard Boyd,Female,CSE,5.31,LeonardBoyd@gmail.com,9986512332
20181003649,Chase Mccarty,Female,Mechanical,9.96,ChaseMccarty@yahoo.co.in,9986928410
20181003650,David Manning,Male,EIE,7.12,DavidManning@yahoo.co.in,9986357427
20181003651,Walter Stafford,Male,Civil,9.8,WalterStafford@gmail.com,9986822172
20181003652,Johnny Nurse,Female,Civil,5.28,JohnnyNurse@gmail.com,9986187418
20181003653,Katie Fonder,Female,EIE,5.47,KatieFonder@yahoo.co.in,9986770846
20181003654,Gerald Bane,Male,EIE,5.5,GeraldBane@gmail.com,9986730571
20181003655,Jocelyn Casavant,Female,Civil,6.38,JocelynCasavant@gmail.com,9986764530
20181003656,Roscoe Jackson,Female,Civil,9.04,RoscoeJackson@yahoo.co.in,9986957487
20181003657,August Rodriquez,Female,EEE,8.61,AugustRodriquez@rediffmail.com,9986967984
20181003658,Mona Mack,Male,EIE,7.45,MonaMack@yahoo.co.in,9986456864
20181003659,Robert Mills,Male,Civil,9.77,RobertMills@gmail.com,9986490212
20181003660,Renee Thompson,Female,ECE,8.24,ReneeThompson@gmail.com,9986021579
20181003661,Evelyn Morgan,Male,ECE,6.05,EvelynMorgan@hotmail.com,9986239369
20181003662,Robert Thompson,Female,ECE,5.09,RobertThompson@yahoo.co.in,9986053921
20181003663,Earl Reed,Male,Civil,5.12,EarlReed@rediffmail.com,9986653332
20181003664,Reva Benson,Male,Civil,9.11,RevaBenson@yahoo.co.in,9986397258
20181003665,Jessie Covarrubias,Female,Mechanical,7.26,JessieCovarrubias@hotmail.com,9986651466
20181003666,Laura Vale,Male,Mechanical,5.39,LauraVale@rediffmail.com,9986329981
20181003667,Archie Delmont,Female,EEE,9.36,ArchieDelmont@rediffmail.com,9986723654
20181003668,Steven Ray,Female,EIE,9.63,StevenRay@gmail.com,9986870614
20181003669,Anthony Stickland,Male,EIE,9.63,AnthonyStickland@rediffmail.com,9986938387
20181003670,Howard Smith,Female,Mechanical,5.59,HowardSmith@hotmail.com,9986209049
20181003671,Antonietta Rowe,Male,CSE,9.35,AntoniettaRowe@hotmail.com,9986636392
20181003672,John Wells,Female,CSE,7.69,JohnWells@gmail.com,9986426516
20181003673,Robert Mcghee,Female,EIE,6.94,RobertMcghee@hotmail.com,9986711635
20181003674,Tracy Johnson,Male,ECE,7.0,TracyJohnson@yahoo.co.in,9986523214
20181003675,Nancy Paredes,Male,Mechanical,6.24,NancyParedes@yahoo.co.in,9986299174
20181003676,Marian Kamai,Female,Mechanical,7.7,MarianKamai@yahoo.co.in,9986235716
20181003677,Sheila Neptune,Female,CSE,7.04,SheilaNeptune@hotmail.com,9986060219
20181003678,Alfred Thomes,Male,EIE,7.64,AlfredThomes@yahoo.co.in,9986194085
20181003679,Cathy Kim,Female,EEE,7.5,CathyKim@rediffmail.com,9986745366
20181003680,James Singletary,Male,ECE,6.63,JamesSingletary@rediffmail.com,9986180198
20181003681,Dewayne Lange,Female,EEE,7.78,DewayneLange@yahoo.co.in,9986719675
20181003682,Jack Hernandez,Female,ECE,7.62,JackHernandez@rediffmail.com,9986962036
20181003683,Myra Raby,Male,Civil,9.79,MyraRaby@yahoo.co.in,9986684801
20181003684,David Gagnon,Female,EIE,8.83,DavidGagnon@yahoo.co.in,9986029784
20181003685,Angela Nichols,Female,Mechanical,9.11,AngelaNichols@yahoo.co.in,9986076019
20181003686,Edward Hurley,Female,EIE,7.65,EdwardHurley@hotmail.com,9986667237
20181003687,Randall Pilcher,Female,EIE,8.12,RandallPilcher@rediffmail.com,9986467961
20181003688,Carolina Mcgee,Female,EIE,6.4,CarolinaMcgee@yahoo.co.in,9986009967
20181003689,Michelle Maranda,Male,Civil,9.94,MichelleMaranda@hotmail.com,9986571004
20181003690,Rosa Davis,Female,EIE,8.28,RosaDavis@gmail.com,9986344438
20181003691,Karin Bash,Male,Civil,7.94,KarinBash@hotmail.com,9986401624
20181003692,Leah Jenkins,Male,CSE,7.54,LeahJenkins@yahoo.co.in,9986677556
20181003693,Jermaine Williams,Female,CSE,9.22,JermaineWilliams@hotmail.com,9986655235
20181003694,Marian Redmon,Male,EEE,7.09,MarianRedmon@gmail.com,9986058277
20181003695,Margaret Christie,Female,CSE,6.8,MargaretChristie@yahoo.co.in,9986257478
20181003696,Amelia Moy,Female,CSE,6.41,AmeliaMoy@rediffmail.com,9986777637
20181003697,Kenneth Uresti,Male,Mechanical,5.0,KennethUresti@hotmail.com,9986994029
20181003698,Lorna Campbell,Male,EEE,5.46,LornaCampbell@rediffmail.com,9986567424
20181003699,Jonathan Nasworthy,Male,Mechanical,7.37,JonathanNasworthy@hotmail.com,9986429044
20181003700,Audrey Jones,Female,Civil,7.95,AudreyJones@yahoo.co.in,9986397633
20181003701,Darlene Kleven,Male,Mechanical,6.8,DarleneKleven@gmail.com,9986781764
20181003702,Louise Eurich,Female,EIE,7.73,LouiseEurich@rediffmail.com,9986123880
20181003703,David Voorhees,Female,CSE,8.22,DavidVoorhees@hotmail.com,9986969876
20181003704,Heidi Tijerina,Male,Civil,9.75,HeidiTijerina@hotmail.com,9986311471
20181003705,Lillian Humphrey,Female,Civil,9.77,LillianHumphrey@gmail.com,9986544680
20181003706,Joan Rosato,Female,CSE,9.68,JoanRosato@hotmail.com,9986467944
20181003707,Richard Benenati,Female,CSE,7.45,RichardBenenati@yahoo.co.in,9986698986
20181003708,Roy Gonzalez,Female,EEE,9.78,RoyGonzalez@yahoo.co.in,9986941810
20181003709,Michael Phillips,Female,EIE,7.17,MichaelPhillips@hotmail.com,9986117321
20181003710,Shirley Norman,Male,EIE,9.56,ShirleyNorman@hotmail.com,9986397885
20181003711,Jose Wilks,Male,EEE,6.94,JoseWilks@hotmail.com,9986743268
20181003712,Deborah Williams,Female,Civil,8.95,DeborahWilliams@hotmail.com,9986781108
20181003713,Russell Colwell,Female,EEE,7.65,RussellColwell@hotmail.com,9986607783
20181003714,Carol Bartley,Male,EEE,9.23,CarolBartley@rediffmail.com,9986331113
20181003715,Beatrice Dudas,Male,Civil,8.32,BeatriceDudas@gmail.com,9986130495
20181003716,Jessica Hapke,Male,CSE,7.2,JessicaHapke@hotmail.com,9986081843
20181003717,Tyrell Racine,Female,CSE,8.57,TyrellRacine@gmail.com,9986706028
20181003718,Marlene Raby,Female,ECE,7.02,MarleneRaby@gmail.com,9986567735
20181003719,Maxine Nolan,Male,CSE,9.38,MaxineNolan@hotmail.com,9986802554
20181003720,Keith Nale,Female,Mechanical,8.81,KeithNale@hotmail.com,9986722473
20181003721,Juan Mayes,Female,EEE,5.48,JuanMayes@gmail.com,9986156606
20181003722,Linh Rose,Male,EEE,9.5,LinhRose@hotmail.com,9986969254
20181003723,Jon Lout,Female,EEE,5.75,JonLout@hotmail.com,9986460717
20181003724,Kevin Smith,Female,CSE,8.75,KevinSmith@gmail.com,9986415714
20181003725,Betty Vines,Female,Civil,5.51,BettyVines@gmail.com,9986590835
20181003726,Carmen Beltran,Male,EEE,5.74,CarmenBeltran@rediffmail.com,9986427699
20181003727,Kathy Marsh,Female,Mechanical,9.46,KathyMarsh@gmail.com,9986907558
20181003728,Michelle Thompson,Female,CSE,5.53,MichelleThompson@yahoo.co.in,9986182411
20181003729,Lisa Wright,Female,EEE,9.41,LisaWright@hotmail.com,9986299867
20181003730,Jolene Hoffman,Female,Civil,7.68,JoleneHoffman@rediffmail.com,9986050941
20181003731,Peter Holmes,Female,EEE,8.09,PeterHolmes@yahoo.co.in,9986014034
20181003732,Richard Riojas,Female,CSE,9.44,RichardRiojas@hotmail.com,9986776513
20181003733,Louise Taylor,Female,CSE,9.96,LouiseTaylor@hotmail.com,9986619373
20181003734,Erika Mccleary,Female,CSE,8.01,ErikaMccleary@yahoo.co.in,9986762027
20181003735,Robert Knutson,Male,Mechanical,6.56,RobertKnutson@gmail.com,9986963856
20181003736,Norman Navarro,Female,Mechanical,8.64,NormanNavarro@rediffmail.com,9986102128
20181003737,Mabel Pitpitan,Male,Mechanical,7.91,MabelPitpitan@yahoo.co.in,9986255962
20181003738,Milton Williams,Female,ECE,8.38,MiltonWilliams@gmail.com,9986963654
20181003739,Dorothy Monroy,Male,EIE,9.71,DorothyMonroy@gmail.com,9986892087
20181003740,Laurence Rodriguez,Male,ECE,5.75,LaurenceRodriguez@gmail.com,9986085582
20181003741,Dorothy Mcfarland,Female,EIE,8.98,DorothyMcfarland@gmail.com,9986611459
20181003742,Anna Cain,Female,CSE,7.44,AnnaCain@gmail.com,9986242426
20181003743,Sebastian Srinvasan,Male,ECE,5.35,SebastianSrinvasan@gmail.com,9986934042
20181003744,Elizabeth Shirley,Male,EIE,6.56,ElizabethShirley@gmail.com,9986446522
20181003745,Brenda Baillie,Female,Mechanical,6.75,BrendaBaillie@yahoo.co.in,9986490217
20181003746,Cheryl Roberts,Female,CSE,7.76,CherylRoberts@hotmail.com,9986177613
20181003747,Harold Steward,Female,EIE,8.94,HaroldSteward@yahoo.co.in,9986568167
20181003748,Henry Kesselman,Male,EEE,8.12,HenryKesselman@rediffmail.com,9986925940
20181003749,George Jolly,Male,ECE,9.6,GeorgeJolly@yahoo.co.in,9986986630
20181003750,Margaret Fry,Female,EIE,8.38,MargaretFry@rediffmail.com,9986321070
20181003751,Joy Emery,Female,ECE,6.39,JoyEmery@gmail.com,9986478352
20181003752,Ronald Salazar,Female,Civil,9.6,RonaldSalazar@rediffmail.com,9986772850
20181003753,Tim Hill,Male,Civil,9.48,TimHill@yahoo.co.in,9986997686
20181003754,David Page,Male,ECE,6.15,DavidPage@rediffmail.com,9986095721
20181003755,Claudie Blumenthal,Female,EIE,9.45,ClaudieBlumenthal@rediffmail.com,9986175951
20181003756,Ashley Varghese,Female,CSE,5.72,AshleyVarghese@rediffmail.com,9986492732
20181003757,Mary Bailey,Male,Mechanical,9.69,MaryBailey@gmail.com,9986371066
20181003758,Eva Stribling,Male,CSE,7.54,EvaStribling@rediffmail.com,9986457056
20181003759,Margaret Riddick,Female,CSE,7.56,MargaretRiddick@yahoo.co.in,9986562579
20181003760,Annie Keck,Female,Mechanical,7.46,AnnieKeck@hotmail.com,9986085871
20181003761,Debby Vasquez,Female,ECE,5.58,DebbyVasquez@yahoo.co.in,9986153944
20181003762,Helen Bolton,Female,EEE,9.38,HelenBolton@gmail.com,9986736621
20181003763,Katina Fogle,Female,Mechanical,9.35,KatinaFogle@yahoo.co.in,9986260820
20181003764,Katherine Rotella,Male,EEE,6.5,KatherineRotella@rediffmail.com,9986472785
20181003765,David Prevost,Male,Civil,9.94,DavidPrevost@gmail.com,9986476036
20181003766,Alma Stutts,Male,ECE,6.64,AlmaStutts@hotmail.com,9986438052
20181003767,Linda Powell,Male,Civil,8.38,LindaPowell@rediffmail.com,9986139163
20181003768,Mike Melendez,Male,EIE,8.1,MikeMelendez@yahoo.co.in,9986940740
20181003769,Michael Evans,Male,EIE,9.89,MichaelEvans@yahoo.co.in,9986346057
20181003770,Mao Allen,Male,EEE,7.57,MaoAllen@rediffmail.com,9986620774
20181003771,Forest Cooper,Male,Civil,9.87,ForestCooper@yahoo.co.in,9986287849
20181003772,Damaris Lee,Female,Civil,7.05,DamarisLee@gmail.com,9986712685
20181003773,Larry Russ,Female,EEE,7.06,LarryRuss@gmail.com,9986071325
20181003774,Mildred Brown,Female,Mechanical,9.87,MildredBrown@gmail.com,9986627429
20181003775,George Lowe,Female,Civil,8.03,GeorgeLowe@hotmail.com,9986489701
20181003776,Joseph Polk,Female,Civil,5.55,JosephPolk@gmail.com,9986908837
20181003777,Michael Ruegg,Female,ECE,7.07,MichaelRuegg@rediffmail.com,9986129927
20181003778,Gertrude Cooper,Female,Civil,7.1,GertrudeCooper@gmail.com,9986121128
20181003779,Nelson Mcdaniel,Male,CSE,9.82,NelsonMcdaniel@gmail.com,9986715070
20181003780,Wayne Curtis,Female,Mechanical,5.4,WayneCurtis@yahoo.co.in,9986015876
20181003781,Roy Kuhlmann,Female,CSE,7.45,RoyKuhlmann@hotmail.com,9986335615
20181003782,Jessica Gladwin,Female,CSE,7.31,JessicaGladwin@hotmail.com,9986672456
20181003783,Barbara Isenhart,Male,Civil,8.36,BarbaraIsenhart@hotmail.com,9986212081
20181003784,Lillian Nunnally,Male,Civil,8.65,LillianNunnally@hotmail.com,9986944721
20181003785,Daniel Robinson,Male,Mechanical,8.27,DanielRobinson@hotmail.com,9986812800
20181003786,Katherine Sealy,Female,EIE,9.51,KatherineSealy@hotmail.com,9986819196
20181003787,Angela Priebe,Male,EIE,6.91,AngelaPriebe@gmail.com,9986960105
20181003788,Guy Howe,Male,Civil,8.11,GuyHowe@gmail.com,9986104909
20181003789,Peggy Mcsherry,Female,EIE,5.19,PeggyMcsherry@yahoo.co.in,9986007499
20181003790,Stephanie Moss,Male,EIE,7.56,StephanieMoss@hotmail.com,9986535658
20181003791,Emiko Polland,Male,ECE,5.82,EmikoPolland@yahoo.co.in,9986192121
20181003792,Eunice Howells,Female,ECE,6.52,EuniceHowells@gmail.com,9986771161
20181003793,Karla Pierce,Female,ECE,6.03,KarlaPierce@hotmail.com,9986782883
20181003794,Virgil Danos,Male,EEE,9.57,VirgilDanos@gmail.com,9986351676
20181003795,Morris May,Male,EEE,6.61,MorrisMay@yahoo.co.in,9986398297
20181003796,Thomas Patterson,Male,EEE,5.17,ThomasPatterson@rediffmail.com,9986073636
20181003797,John Fennell,Male,Civil,9.99,JohnFennell@rediffmail.com,9986540414
20181003798,Mark Albright,Female,CSE,9.0,MarkAlbright@rediffmail.com,9986864168
20181003799,Fernando Wisniewski,Female,Mechanical,9.26,FernandoWisniewski@gmail.com,9986124880
20181003800,Yolanda Brown,Female,ECE,6.35,YolandaBrown@rediffmail.com,9986887458
20181003801,Charles Thompson,Male,CSE,8.19,CharlesThompson@hotmail.com,9986296048
20181003802,Hazel Hoffman,Female,Civil,7.55,HazelHoffman@gmail.com,9986504562
20181003803,Randy Cornish,Male,Mechanical,6.36,RandyCornish@rediffmail.com,9986835384
20181003804,John Hayes,Male,EIE,9.17,JohnHayes@yahoo.co.in,9986382972
20181003805,James Hill,Female,CSE,8.85,JamesHill@hotmail.com,9986451093
20181003806,Judith Galloway,Female,EEE,5.51,JudithGalloway@rediffmail.com,9986078225
20181003807,Gina Burgener,Male,Civil,6.51,GinaBurgener@gmail.com,9986886593
20181003808,Joseph Mejia,Male,EIE,8.39,JosephMejia@hotmail.com,9986545367
20181003809,Lucia Vann,Male,ECE,6.61,LuciaVann@gmail.com,9986972113
20181003810,Charles Castellon,Male,Mechanical,6.38,CharlesCastellon@gmail.com,9986407917
20181003811,Pearlie Lassalle,Male,ECE,5.72,PearlieLassalle@yahoo.co.in,9986524014
20181003812,Tina Bullock,Female,Civil,9.61,TinaBullock@rediffmail.com,9986261792
20181003813,Jeremy Garceau,Female,EIE,6.0,JeremyGarceau@rediffmail.com,9986289719
20181003814,Phillip Littleton,Male,Civil,5.89,PhillipLittleton@hotmail.com,9986703889
20181003815,Mona Holland,Female,CSE,9.65,MonaHolland@hotmail.com,9986058230
20181003816,Bethany Carter,Female,EIE,7.16,BethanyCarter@rediffmail.com,9986748338
20181003817,Ralph Markowitz,Female,ECE,7.15,RalphMarkowitz@yahoo.co.in,9986697149
20181003818,Cesar Blomberg,Male,EEE,8.57,CesarBlomberg@hotmail.com,9986967381
20181003819,James Maynard,Female,EEE,6.13,JamesMaynard@hotmail.com,9986598287
20181003820,Suzanne Nicholls,Male,ECE,6.08,SuzanneNicholls@yahoo.co.in,9986668802
20181003821,Louise Clewell,Female,CSE,8.49,LouiseClewell@rediffmail.com,9986245825
20181003822,Gary Johnson,Female,EEE,9.21,GaryJohnson@yahoo.co.in,9986546182
20181003823,Byron Galyean,Female,Civil,7.27,ByronGalyean@hotmail.com,9986498957
20181003824,Jon Cleghorn,Female,CSE,6.38,JonCleghorn@hotmail.com,9986795333
20181003825,Donnie Thomas,Male,Civil,7.72,DonnieThomas@hotmail.com,9986417594
20181003826,Roseanne Emerson,Female,ECE,6.38,RoseanneEmerson@rediffmail.com,9986227138
20181003827,Carolyn Campbell,Male,ECE,7.72,CarolynCampbell@rediffmail.com,9986565897
20181003828,Robert Gonzalez,Male,EIE,6.44,RobertGonzalez@hotmail.com,9986445762
20181003829,Hilda Sears,Female,EIE,5.95,HildaSears@gmail.com,9986055802
20181003830,Cindy Poulin,Female,CSE,7.46,CindyPoulin@hotmail.com,9986805205
20181003831,Therese Mauro,Female,EIE,8.68,ThereseMauro@rediffmail.com,9986907799
20181003832,Wayne Mccray,Male,EEE,6.06,WayneMccray@gmail.com,9986427153
20181003833,Vera Markham,Female,CSE,8.04,VeraMarkham@hotmail.com,9986375297
20181003834,Reynaldo Adams,Male,CSE,6.12,ReynaldoAdams@hotmail.com,9986403715
20181003835,Bryan Muller,Male,Civil,5.9,BryanMuller@hotmail.com,9986184973
20181003836,Daniel Zuniga,Male,Mechanical,8.29,DanielZuniga@rediffmail.com,9986571624
20181003837,Joyce Michelotti,Female,Civil,7.57,JoyceMichelotti@yahoo.co.in,9986374815
20181003838,Pa Mitchell,Female,EIE,6.01,PaMitchell@gmail.com,9986974381
20181003839,James Steele,Female,Mechanical,8.27,JamesSteele@gmail.com,9986630051
20181003840,Anita Gladney,Male,ECE,7.32,AnitaGladney@yahoo.co.in,9986613984
20181003841,Sara Bently,Female,Civil,6.69,SaraBently@rediffmail.com,9986303857
20181003842,Michele Noland,Female,EEE,9.5,MicheleNoland@rediffmail.com,9986551408
20181003843,Michael Lopez,Female,Mechanical,8.9,MichaelLopez@rediffmail.com,9986522615
20181003844,Deborah Carrick,Female,Civil,9.27,DeborahCarrick@rediffmail.com,9986637554
20181003845,Mark Jacobson,Male,EEE,9.66,MarkJacobson@hotmail.com,9986369990
20181003846,Michael Nilsen,Female,Civil,7.45,MichaelNilsen@rediffmail.com,9986870565
20181003847,Arthur Barnes,Female,ECE,8.85,ArthurBarnes@hotmail.com,9986044473
20181003848,Neva Hubbard,Female,Mechanical,6.62,NevaHubbard@gmail.com,9986387467
20181003849,Kathleen Carroll,Female,EEE,6.46,KathleenCarroll@yahoo.co.in,9986944565
20181003850,Kathleen Cowan,Female,EEE,5.2,KathleenCowan@rediffmail.com,9986687859
20181003851,Catherine Moore,Male,EEE,9.67,CatherineMoore@hotmail.com,9986907568
20181003852,Howard Browning,Female,Mechanical,5.68,HowardBrowning@yahoo.co.in,9986080198
20181003853,Grant Russell,Female,Civil,5.56,GrantRussell@hotmail.com,9986747897
20181003854,Patrick Koss,Male,ECE,7.01,PatrickKoss@yahoo.co.in,9986723033
20181003855,Barry Ricker,Male,EEE,5.91,BarryRicker@gmail.com,9986533893
20181003856,Edward Bloom,Female,CSE,8.06,EdwardBloom@gmail.com,9986361432
20181003857,Donald Graves,Female,EEE,6.86,DonaldGraves@yahoo.co.in,9986621574
20181003858,Kathleen Perez,Male,ECE,8.23,KathleenPerez@hotmail.com,9986667272
20181003859,Roy Maxwell,Female,EIE,9.44,RoyMaxwell@rediffmail.com,9986362994
20181003860,Craig Flowers,Female,CSE,9.9,CraigFlowers@hotmail.com,9986876145
20181003861,Maria Kelker,Male,EEE,8.63,MariaKelker@hotmail.com,9986781441
20181003862,Elizabeth Wilson,Female,EIE,5.7,ElizabethWilson@rediffmail.com,9986827282
20181003863,Melanie Janis,Female,CSE,9.01,MelanieJanis@hotmail.com,9986880396
20181003864,Shawn Rowan,Male,Mechanical,6.81,ShawnRowan@gmail.com,9986093283
20181003865,Herbert Mason,Female,EEE,6.13,HerbertMason@gmail.com,9986215727
20181003866,Madelyn Blackman,Female,Mechanical,5.29,MadelynBlackman@yahoo.co.in,9986637391
20181003867,Benjamin Dryer,Female,Mechanical,7.68,BenjaminDryer@hotmail.com,9986223507
20181003868,Cindy Blackmon,Female,Civil,7.81,CindyBlackmon@rediffmail.com,9986098321
20181003869,Timothy Buford,Female,ECE,9.51,TimothyBuford@gmail.com,9986183461
20181003870,Joel Stout,Male,EEE,5.33,JoelStout@gmail.com,9986600108
20181003871,Michelle Parga,Female,Civil,9.56,MichelleParga@rediffmail.com,9986609247
20181003872,David Wood,Male,EEE,9.23,DavidWood@hotmail.com,9986432780
20181003873,Michael King,Female,Mechanical,6.64,MichaelKing@hotmail.com,9986698384
20181003874,Mike Henderson,Female,EEE,8.81,MikeHenderson@yahoo.co.in,9986450769
20181003875,Harry Amerman,Male,Mechanical,7.59,HarryAmerman@gmail.com,9986547029
20181003876,Leslie Caron,Male,EIE,7.71,LeslieCaron@hotmail.com,9986172187
20181003877,Barbara Furness,Male,Civil,5.71,BarbaraFurness@hotmail.com,9986979482
20181003878,Cindy Robinson,Male,EIE,6.16,CindyRobinson@gmail.com,9986599614
20181003879,Suzanne Murtagh,Female,CSE,5.04,SuzanneMurtagh@hotmail.com,9986498398
20181003880,Rafael Rhodes,Female,EIE,7.93,RafaelRhodes@gmail.com,9986898379
20181003881,Connie Wagner,Female,EEE,7.71,ConnieWagner@yahoo.co.in,9986664471
20181003882,Alice Hibbert,Female,CSE,8.79,AliceHibbert@gmail.com,9986421185
20181003883,Nathan Edwards,Female,Mechanical,6.5,NathanEdwards@yahoo.co.in,9986405410
20181003884,Brian Broad,Male,Mechanical,6.76,BrianBroad@hotmail.com,9986789983
20181003885,Rebekah Scott,Male,CSE,8.35,RebekahScott@yahoo.co.in,9986620980
20181003886,George Hughes,Female,EIE,5.25,GeorgeHughes@gmail.com,9986539548
20181003887,Dean Madrigal,Female,EIE,9.71,DeanMadrigal@yahoo.co.in,9986648931
20181003888,Joseph Klein,Female,CSE,8.96,JosephKlein@yahoo.co.in,9986810122
20181003889,Dolores Lewis,Male,EIE,9.35,DoloresLewis@rediffmail.com,9986092614
20181003890,Jennifer Price,Female,EIE,8.04,JenniferPrice@rediffmail.com,9986937286
20181003891,Darryl Kyzer,Male,CSE,5.34,DarrylKyzer@hotmail.com,9986488795
20181003892,Antonio Murphy,Male,EIE,9.14,AntonioMurphy@yahoo.co.in,9986124669
20181003893,Javier Cessna,Male,ECE,6.75,JavierCessna@yahoo.co.in,9986884908
20181003894,Irwin Schuck,Male,CSE,6.11,IrwinSchuck@gmail.com,9986334660
20181003895,Ruby Baysinger,Female,Civil,6.7,RubyBaysinger@yahoo.co.in,9986473961
20181003896,Leo Wingate,Male,Mechanical,9.76,LeoWingate@yahoo.co.in,9986010634
20181003897,Robert Schoenberger,Male,ECE,9.65,RobertSchoenberger@hotmail.com,9986312815
20181003898,Carrie Rivas,Male,EIE,9.39,CarrieRivas@rediffmail.com,9986915622
20181003899,Laura Floyd,Male,EEE,9.99,LauraFloyd@hotmail.com,9986847277
20181003900,Elmer Lira,Female,EEE,8.11,ElmerLira@rediffmail.com,9986363426
20181003901,James Benigni,Female,Mechanical,7.0,JamesBenigni@yahoo.co.in,9986971980
20181003902,Barbara Baughman,Female,EIE,6.61,BarbaraBaughman@yahoo.co.in,9986759669
20181003903,Caroline Dugan,Female,ECE,8.84,CarolineDugan@gmail.com,9986703352
20181003904,Stella Calderin,Female,CSE,6.08,StellaCalderin@hotmail.com,9986082348
20181003905,James Mason,Female,EEE,6.19,JamesMason@hotmail.com,9986890250
20181003906,James Kepner,Female,ECE,9.2,JamesKepner@rediffmail.com,9986593268
20181003907,Sara Godina,Female,Civil,8.74,SaraGodina@yahoo.co.in,9986886152
20181003908,Mary Crawford,Female,EIE,8.38,MaryCrawford@hotmail.com,9986484112
20181003909,Marlene Davidson,Male,Mechanical,7.31,MarleneDavidson@rediffmail.com,9986197976
20181003910,Joseph Villalta,Female,Civil,7.88,JosephVillalta@yahoo.co.in,9986121359
20181003911,Roy Wright,Male,EIE,5.38,RoyWright@rediffmail.com,9986778336
20181003912,Margie Woodhams,Male,CSE,7.79,MargieWoodhams@yahoo.co.in,9986859567
20181003913,Frank Gresham,Male,Mechanical,6.36,FrankGresham@yahoo.co.in,9986919619
20181003914,Susan Smith,Female,EIE,6.56,SusanSmith@gmail.com,9986827041
20181003915,Julio Maultsby,Male,Civil,5.44,JulioMaultsby@rediffmail.com,9986536111
20181003916,Dale Meadows,Female,Civil,5.2,DaleMeadows@gmail.com,9986073403
20181003917,Rhonda Holland,Male,EEE,7.83,RhondaHolland@yahoo.co.in,9986414589
20181003918,Mildred King,Female,Mechanical,6.28,MildredKing@yahoo.co.in,9986196590
20181003919,Gerald Swavely,Female,EEE,8.47,GeraldSwavely@yahoo.co.in,9986490525
20181003920,Jane Tice,Female,Mechanical,8.18,JaneTice@hotmail.com,9986387292
